,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
0,226.77440415421154,259.86611909284636,226.36177200657008,251.13833982544153,273.6477510556397,260.29789266551677,247.33803888021805,246.4499077493186,224.9511835324669,220.90508502060064,250.50186741155372,290.9172802868978,294.23295864894715,255.2906245967978,258.42367104647724,258.7085130536422,253.8462913576876,263.98905597565346,258.4304681169357,248.64370924329225,246.9373749140804,261.74062472321583,285.870044748191,211.80708949062188,224.09590878014174,192.0132730736191,219.52508525730087,244.6423801747418,251.69774719925243,185.5066787545733,211.8454501913188,208.87915979068862,223.27955041176824,227.5148676381677,223.4338063598886,242.55294080204987,213.47322390913493,251.25144827915747,258.2301491646847,234.01868618274108,221.3409436025322,241.8312574846655,231.95121598530838,210.80152384361952,229.58945256973328,234.52752992486361,235.87061856612604,217.44819625358485,225.2765463810747,269.5267475873935,244.7381052765936,224.56602799967789,217.96667730253643,218.72736332490288,205.42615568076334,261.68439238315375,219.13864154972683,255.35670009816351,243.52675455745373,238.8523279897368,238.1487657478061,233.52118570558432,205.08281025735525,208.300572263447,201.06347831484976,218.86489907074636,202.38389972866457,196.1455460187053,209.45507050893525,185.40549258964455,207.75923977487182,187.38620162823796,172.2830824764546,171.66403782594332,180.64865590523945,196.16228685862174,172.43767085269863,198.54416803400704,230.8577231162072,205.5280907043275,218.61243016009425,187.4281950990338,192.33656805918372,200.4303482925437,160.30222655482498,171.1485513656694,218.39866954358956,193.64759564768093,183.40162706901413,170.1709979866219,177.1076148953988,186.15294621389882,177.63546164768576,162.52589176318043,169.2607715720134,181.14527782235444,193.7501642500155,159.59559766240818,168.21451567207023,165.0999288235408,171.48270355664934,178.68740398749406,179.98563726653788,147.36828188162434,159.53244134106384,159.02346387800287,184.98654694402563,164.57308717074326,161.27272917192155,137.50580858516437,145.63010952906092,151.4492265329026,145.1957506513286,151.66177975939863,148.244954804414,141.30848109421652,149.98998188442621,177.64650068548323,166.1520214488537,148.4156812205673,128.90097814881383,139.60887711400966,144.09947176651028,163.47477241784685,167.89232824860764,155.54230352811808,139.5847911993539,145.35186610860336,123.68158353041413,129.37720346949106,122.88197061453202,136.81621344912907,125.76600482367171,125.24724158459414,123.44523166648497,121.78059547673885,111.612444223261,106.35953729855873,113.8181306800581,112.49735355817727,117.98080112437151,114.91297863128746,109.46510373622107,107.78661028964572,102.0376988042259,109.75415050737824,104.6874986279497,97.65379181993303,117.82328862400071,107.4455966490184,110.95844572180874,91.1618852019637,97.07333007282726,89.35055080489337,93.4906298650684,85.92006058408101,80.8827208245296,90.36284951020464,76.15844981025808,78.2286011349134,75.09023255390922,73.70788479490949,72.22783313396934,76.1634604285012,77.0690255195958,72.37198341613015,66.98354629124037,66.95477455806422,73.56006696249656,69.57295100201252,65.05535393549488,61.600448432383224,58.21804052753322,61.10564075933215,57.233736893890175,56.91006654130766,60.23324955604207,61.4592014830472,59.20265910986907,57.518467923053514,57.22685049660016,52.21015117267409,50.04866965643075,48.75570319655945,47.701304162368366,45.43231225229316,47.05338818976094,44.70721255457371,41.27816523547556,39.606889813085644,39.69307611645528,31.682901344838047,30.814173466899344,32.78869602006883,30.78150640272058,26.837717679575515,25.3319508764793,23.425056357574174,23.1287770652982,20.803971676694424,21.447858524224987,20.428053338228874,18.924255118763455,18.496395460837785,17.90794093231746,17.557889495357998,17.91432474192176,15.95492761473737,16.72779224735008,16.596179703332666,16.12764714470632,15.784807766316176,15.977228535606427,14.958853853144163,13.356258181115587,12.794405549121183,12.741052963087046,12.803041023813664,11.643102433601847,11.39671436110132,11.461505271074074,10.805959363233121,9.746526358723875,9.615798482169103,8.360466663667872,8.13434942928386,7.958149809441949,7.705658677477907,7.612710079386523,6.910457272272636,6.8613496705606485,6.801402267062683,7.012763555340855,6.4741775008079,6.924167371472741,6.0435467008328505,6.227791631888353,6.003331737614561,5.893579200556213,6.130588842643546,6.11760431078073,5.307695525851912,4.76966884882497,4.353193521087122,3.992350693296359,3.824497921841676,3.532888009927415,3.5439978359182835,3.3464128876332015,3.4523590349003648,3.6440719296157327,3.3469059458479173,3.1590809577061627,3.114742874306846,2.4318866606370375,2.848350373565467,2.510339695795537,2.488356670101136,2.5177599435442146,2.5614347937984,2.0678675903024577,2.5908072414697383,2.6812731210518583,2.1874743995774955,2.4412593608661797,2.467251220567212,2.359131425514499,2.016291463425202,2.0359724547530895,2.332670159165611,1.8522324096955503,2.073131759744851,2.039380933720315
1-4,34.826272807709465,49.01647142397473,36.109093948164606,38.92587628181063,40.55471691017168,40.674776681988035,50.76726767533444,42.60942747122156,29.376993875262578,25.857228102389108,34.70702944765493,48.96402723677149,55.56866125681081,33.65752309172283,33.007318000965206,31.26100651668283,27.724004766457814,46.94063548846979,48.85409168017125,38.5975901812009,38.29097583729363,50.803216015192646,98.02218533537928,30.17428230735862,37.192836967229,27.888140137022916,38.1497035820974,50.56140378738877,65.04636958257483,31.229228182461533,39.04314785503362,39.65045106629643,52.029317628644286,64.50145506333364,51.60126867209866,29.120412525880457,27.848470718884922,38.57894163302174,43.86989108825337,42.29069462143509,31.2400098212057,30.144353473704975,33.95817864796762,32.34426536764461,39.87841586183518,38.34183547038181,30.51863626611369,27.30470822240291,31.50856391042576,55.36438042710155,40.4202484020926,28.820862603032015,28.186468661020612,26.714458890999033,28.247818950548467,38.946386857566836,29.074325040387006,46.25343718631566,55.87407575846391,48.94417323415186,41.41762265081047,38.37577004908442,42.31661809548618,39.036919546250125,31.569533018917948,27.088944029474288,32.7355880542822,32.03944919036895,36.95923774683578,30.71523438151306,41.15496053746747,25.339800010219495,20.082700166352705,22.458355807823587,21.33692468078777,22.246649190547515,22.49405888159373,34.78210598159596,34.68421405036156,24.20169986031739,28.510997976505518,28.4964963268933,23.46832477071901,24.53234119745582,17.200658086768122,22.460488632100144,29.57968113999402,26.362685697294694,28.459580270720927,21.16962135601215,19.950671099327305,24.82485337145567,23.518434786960405,24.87037049503872,19.84149386162815,28.51621353001854,32.07104158155919,20.85552369216881,23.614555872752884,21.650023643768442,25.03983115793895,29.138392591642056,31.345477292748697,26.643540405201122,25.98511909198564,32.4398010808032,48.50915917654226,31.734250569129422,27.386034571751793,21.775085308132404,26.169699727761177,40.16975798439135,31.99581629168045,30.602884357395205,31.012479791471478,29.032962746757175,23.415609729374786,29.129515435268583,38.753369197269805,26.03834056458344,19.566076806734088,18.61838338877949,20.95750579528003,26.701525328120752,26.475764030264774,30.474592496230233,31.250161248005984,29.49846937956897,24.97950260879514,25.604020837199116,24.7056074462721,25.26141684161092,25.147746714961382,23.405369207425938,24.80748603259975,21.591474509260888,20.94887943239483,18.22157189181089,16.880334451574363,21.651707163569295,20.62882234291855,19.027978009760805,19.24071091340187,18.041055654420976,14.933426632302615,15.81843345460764,14.864421516325692,14.11334520458435,18.415336464960767,16.084759791160412,15.806351683769346,14.374928309967974,13.887488712169779,12.23598014986858,12.619526107666225,10.454182032508804,10.114125463963866,10.542757093698096,8.789508589718112,9.709169173715514,9.218643013310722,9.308169924140858,8.089520482222122,8.147189361100342,8.899230868583711,8.936552282956733,7.991254274771476,11.640140872059588,10.137905852422962,8.008047431835486,6.487223093593271,5.9507324769614165,5.146735832412707,6.020681214686673,4.895056775775277,4.743693256263356,5.496382037991328,5.3219944537277435,4.393139908281965,3.826240133100158,4.27880053420311,3.82068972274328,3.478175953769843,3.360483003249279,3.20372697246455,3.5119385223415702,3.5256466510859927,3.0347111541509264,2.654046393088398,2.224617425320201,2.559962853901546,1.9389119355012132,2.2051771077323865,2.564894733672349,2.2255510780036616,1.5572446590223397,1.5178598232048466,1.3358310067644048,1.283088072413279,1.2847260508349219,1.2258887601569481,1.1422064621837895,1.0529957564050725,0.9915710335734833,1.0069052821833493,0.9704851359282752,0.9484625457436073,0.9156148964439551,0.8500113231955316,0.8608328852814952,0.7992395847381528,0.7655422458068453,0.6712174726680004,0.6419677033130147,0.6505714370347895,0.6591293033728305,0.5308307677751496,0.5401892356631212,0.5552072037412296,0.5291141141463992,0.4185208078136838,0.47627647180681826,0.4233538462987373,0.4390110068658606,0.43772491063509233,0.3713756620368244,0.38803430620540075,0.3550834158862557,0.41860346107781676,0.3601438459740864,0.2615436836475327,0.3284779427061473,0.2642554568490201,0.2284985788269147,0.29257535251606287,0.3254756972853739,0.30586864465870917,0.28599336209612763,0.2896553502022494,0.27740722722113903,0.25624532255642085,0.23610825863206195,0.2421172074628074,0.20659882730859758,0.1745405753243405,0.19407254718280312,0.21312993784088036,0.18337756231235922,0.13847038636417486,0.12314136498253758,0.18637103178045425,0.18918307649354488,0.19744705288229827,0.12642856200086036,0.21289852648312743,0.17493389685372637,0.16496366748001842,0.13686867162918773,0.19916880373635115,0.1497449129440932,0.13311618238407888,0.1285365623631612,0.11247839657719588,0.1091414363231303,0.12580842038742937,0.1262748298591624,0.10166267436652845,0.1439114735560406,0.11707127114137711,0.10704009046646756,0.12141557667228291,0.12491036093759157,0.12051740878274061
5-9,10.946823415305019,17.482395353385634,12.504775826818339,11.406260200959093,10.722463039201653,12.205902264824374,15.653761400328987,14.877942575703889,10.45433928956494,9.460629378150195,12.785976193768931,16.430416286728917,17.790297275476167,11.49113221549398,11.981855067298033,10.338248422665497,8.281687059067368,14.146375307841684,16.349817659087527,12.30746326453541,10.953572367802003,19.479991169593667,45.22692814756226,9.322471986452753,10.374003170641684,7.404085330733625,10.029575982953446,14.03390444691492,20.126712308806397,8.411729203780157,14.22923711319303,11.661027607058047,19.766624361960833,20.76728295910446,17.117122903739872,10.293357287972716,7.76180717588539,11.508532908426858,13.495357284130947,13.384608313579376,10.258859960000672,9.490176802099116,9.935387499146566,10.613964247990253,12.14852612599985,10.861551114129249,8.509339417155996,8.397874239862025,8.519785215905273,15.083500461912877,10.779315002925413,9.39811807597437,9.561701459478323,8.390222121824642,7.298570180328683,9.724463636270388,8.737878674347883,17.712178159043347,23.063682598176285,16.82677034720217,12.128828662088408,8.902265429958915,11.523258939892193,9.210088705977462,8.481174263694152,7.517647556746303,8.371373922082613,9.73235676769934,11.719518629185712,8.878307699095453,11.198885179877,6.785076949847618,5.378444552390601,6.130367550197831,5.656338600036511,5.851593155612246,6.8576990218065434,10.566137782993763,10.02496224835717,7.006906795315548,7.5159296117058805,8.421723866959425,6.901416106997729,8.643798553398266,5.174591679304382,6.162241085435743,7.305712209003228,9.022741972043711,8.99959938022798,6.852057722220435,5.793547612589852,7.386840480048307,8.401163787516948,9.395468112524433,6.16077431319264,8.262751817524306,9.293486579730704,6.959733956936182,8.423988634248406,7.909259699721801,8.200553611778979,9.094477893136922,9.660754952839586,9.667055605242295,9.561413275042044,12.51634070622935,22.209641664822968,12.251957347422184,9.548651538220765,6.50047821211732,6.883260515836544,11.298679833751224,10.034215014540324,9.386406833779905,9.859071966719537,9.346319279247487,6.458934812857826,7.605515489875436,11.817455068414686,8.543823066644206,6.504987895720659,5.497661750901556,5.941728064578826,8.311865871504333,8.103339489956292,10.612182282109025,11.354962218810046,10.889225736719956,9.264728217411475,8.910365200317386,8.799682699435296,9.066002557905234,9.136322211547972,8.500583327491372,8.320932580540454,7.427347822931884,7.150103843139501,6.080700838945033,5.942892451434839,7.209894829131969,6.43238542238765,6.402529950664557,7.44408792937538,6.9460670324802365,5.455555578462008,5.340189512451778,4.966866203229311,4.920481364941811,6.177686771897737,5.358333749675213,5.638607404434635,4.62327703907681,4.44107844772262,4.2623807857683245,4.881196160482731,3.931973083539104,3.5149922625174086,3.3534347884616835,2.9742185401296433,3.091127985665845,3.4282613817033263,3.3327919136443582,3.1130039277006616,3.04210628043682,3.014029337532391,3.2095476784395234,3.24275423330806,5.356788261623257,4.062543675104387,3.2899997212199414,2.5545408965932905,1.9977360419753802,1.9173510024080218,1.9332260922248983,1.7898607220062934,1.806345681562889,2.061903497761546,2.0317145687534826,1.9293954647867781,1.755803158008831,1.4501532620983226,1.486034200631273,1.3758951344428831,1.4342967448742734,1.44311317376753,1.523746090679034,1.5639097937749546,1.2288709105984943,1.0872521005471625,1.0704069250373573,0.9084300323638606,0.934587876472242,1.0907969748821311,1.2879625754945614,1.0277947497234001,0.8091770034570582,0.7556533889000392,0.6031985108516597,0.6129410849251551,0.6146644867033186,0.5965020920133564,0.5272298480494879,0.5794329884887495,0.440401707603163,0.5428901562106642,0.4876523564774641,0.5115435505194016,0.43825188031791823,0.4577668749420838,0.4181679570996307,0.4375589073068638,0.44205410843865683,0.4147891931467582,0.39402918168306966,0.43008490332719007,0.3901251073848044,0.32721930128499016,0.403102037219148,0.3824983253225496,0.4056669583748677,0.30829086098632424,0.347555595037859,0.2894103033540918,0.2950500030963486,0.31711191017184714,0.28640851973393094,0.22611108360389662,0.2548712491859152,0.23680300019355058,0.20723278852858135,0.186358856890119,0.17112433331793211,0.180844045831326,0.15601942750491685,0.15169935254716332,0.15325994887993694,0.1353212905295853,0.14526624867286644,0.12861219004176971,0.15871800703611355,0.11362243059358611,0.13260027390634818,0.16118021680926606,0.10461256241974656,0.10707835309280025,0.10632397795415914,0.12341954687846295,0.11869403779361248,0.11918910654670167,0.09515800475704457,0.08761673900976369,0.06653082427607024,0.08772536206888687,0.0876209386917661,0.10365179883148884,0.09187346118629361,0.08701277646797613,0.0579361741334965,0.09470965566148527,0.06276613330883361,0.08983181630012832,0.06494423186447718,0.06346943440791196,0.07264948268961285,0.06541425453037608,0.08215448768008383,0.0626448528277054,0.05032907176518131,0.05303782500172855,0.05135914110931988,0.06108103334577565,0.05943245029776621,0.05665542072752488
10-14,6.324451259058034,7.295011756598255,5.832940614441659,5.9535626791722756,5.819345205440135,6.230712632735243,7.524667877717426,7.21268101615878,6.5191321288987005,5.183839579184847,5.490007704176575,7.893854043861002,7.731704000677296,6.569431591865808,6.319276574186512,5.525300242523129,5.574301293419432,6.554703538250856,7.070472486661062,6.879755563560673,7.012889979681368,13.074286653634735,24.836816490052996,5.44218877428883,6.751519833887881,4.96542539156432,5.929238033644528,6.280646655776247,7.916236750401179,4.791283481519732,6.670999218688053,6.536858705579935,8.909299630126803,10.141638853868244,10.933452028674166,5.972228256009236,5.101234208845938,5.416568004121636,8.695931515651157,8.780325468912562,5.734795862722486,5.295166366535308,5.03923249180957,4.995856307332949,5.527367527022338,4.883449935652521,4.408801635689376,4.558867485870199,4.473315669989085,5.959779375913111,5.038005206628316,4.858824070952528,5.241062522089537,5.82798475074564,4.943396310710087,6.05518362767809,5.695392907225209,11.382199945460297,13.299689149992686,9.218613520122657,7.425226434096691,5.560874058072401,6.211643627420781,5.711824676742695,5.300729685581956,4.340152463659666,4.617075425882442,5.322114995074564,6.235087173042089,5.223620582412308,6.24753981782447,4.481055613527126,3.7562914826783222,4.286891993856472,3.651139374478165,3.786856960774019,3.9002713722713374,5.403771978360757,5.203607294656262,4.288055322554186,4.459187537463853,4.901222278521113,4.607816350815484,5.513146588970069,3.5393932184678607,3.8047719778952627,4.59977037904021,5.223830159610501,5.622900684806569,4.31285710818411,3.7005738297552537,4.578344276133376,4.742071052592938,4.4879206911820555,3.8579198973656896,4.858164980026961,4.958507732413823,3.8539899652404457,4.574564298365495,4.409914649288096,4.291054125148436,4.705089458276093,5.222364541646732,4.868917702328865,5.422519867634584,5.531404395296727,10.344554499688611,5.942237046088608,5.166334003585001,3.4828204899510555,3.676736909902654,5.106596102424205,4.3318514585499965,4.361473973748402,4.306893509959215,4.656818094926069,3.653327568287047,4.116759358443222,5.284960159339096,4.097636015761501,3.46141685408374,3.2144451447468168,3.557730218010089,4.275322238956132,4.195574498513296,4.5900885171104004,4.618156820164587,4.707952507039735,4.362600234531638,4.817457854203345,4.361607572035402,4.470186371975833,4.373533128519582,4.235286401350337,4.13549096928919,3.858951311990052,3.8942923122341337,3.7060941219671864,3.4772352456717672,3.8690657398795185,3.7286319518085156,3.5673537118206693,3.9532982159707397,3.7670622172660813,3.3406056120303926,3.5677865933960313,3.3025923123571412,3.10185654806662,3.792412873099109,3.9945449066370173,3.837229846366533,3.3912473328048245,3.282179846902008,3.4161859505948393,3.8687993650429435,3.077379125733063,2.762451559602154,2.78093985835652,2.464618979370955,2.7346428613052343,2.734867954805149,2.7758112470066525,2.3936453779720654,2.6598856280929217,2.7142047309218857,2.7522937716658813,2.7644846552284412,4.690265636052536,3.0766056035493525,2.5770269274812754,2.2467601262527044,1.893082746697611,1.727285225980335,1.891941939980104,1.91709051448581,1.6678252931158548,1.6619998036999584,1.7461745960841362,1.712442488830115,1.5644580923846982,1.445061042195837,1.4949693074025519,1.326236390650915,1.311137299791183,1.3579583429257067,1.4237166224432072,1.3560194506454155,1.1683859144335715,0.8663349480207652,0.832516406379736,0.8940885304788007,0.7598468903910729,0.9522876223859645,0.93293992895703,0.8836222252932477,0.6229113385863895,0.5737197274111714,0.5206052394382642,0.554899836071028,0.49135686448088245,0.46168540940877045,0.40383518024880916,0.43786683538073895,0.4203947428161358,0.36958177355812316,0.3393172898242684,0.4225018804894091,0.3643240106363223,0.3180430114441008,0.31532313827107084,0.3284990720651592,0.34025160414382233,0.3282456441359448,0.33430504490505575,0.3212363999092368,0.2838386245957073,0.27659725053736023,0.2981496918895808,0.25978480894775685,0.2841001506840859,0.3401528178108249,0.2473780623961711,0.27656354258105875,0.26310009889803926,0.2712572566413306,0.2704031160736327,0.2232999648752488,0.22735375761970766,0.2117909314658554,0.2120980181510854,0.19905637500041903,0.14241637435112428,0.15282149471359888,0.18106585861633595,0.16326759677525324,0.2027799857250197,0.1686880145347591,0.17711266096553227,0.1505887306051622,0.16519203896856025,0.14793410528591863,0.14584877815286,0.1559941986365297,0.13284560478505036,0.12400591260191288,0.1162534168695762,0.11429348734981278,0.14654467110876135,0.1430188032432754,0.13352200530000807,0.11711161467990074,0.10876439395294646,0.10251239458942785,0.10255217160771617,0.10208489294077368,0.09115751624938627,0.08130047517417723,0.11162646981419837,0.11272485642413023,0.08964759915885288,0.08840600114738655,0.10397726034307907,0.08180367608561509,0.07148004257892265,0.1067201031073468,0.08123923537471413,0.08919182708355998,0.10703031331221463,0.066454519473849,0.09062921617594318,0.07366507159900654,0.08103968770927307,0.09348146459026693
15-19,6.136175344477075,6.81483723572431,5.393980486166893,6.448103575358177,5.852832184486249,6.261082953192206,6.805194551506284,7.431297212152335,6.546824847098937,6.333817636806177,6.547405339640029,6.2712970303726605,7.329813866201291,6.605002677579499,6.707266702639085,5.772917184842388,6.037011874403172,6.541687261068688,6.96446943154002,6.5096631359007455,7.186315809305057,12.045010255286957,18.828108152514346,5.740599386285645,6.512753100716274,5.506753968934731,6.547414740256091,6.1748367597217575,6.695414075369402,5.007323232738959,6.371997307804894,7.234051415552104,8.02543256587701,8.544817207075784,10.014581160614581,6.078289493766026,5.453817817122799,5.6909114986362015,9.929985817727943,8.530703664830934,5.716496186409099,5.2312907182081725,5.196206779516626,5.589037988589154,5.7715280499963475,5.140301740102733,4.852806719989306,5.8143046626893025,5.392204662325666,6.242166668789853,5.8347606694649485,5.221650827820916,5.52984955195647,6.4432174998769405,5.976609038692888,6.651217156551012,6.967519443491019,10.799371670802254,12.548953548266432,8.259385853255031,7.655300799994358,6.945192166385092,6.467010554146473,6.002373347184065,5.702817558886453,5.0195216840131485,5.597010332746152,5.7075161161612,6.841435618806619,5.8771417804454495,5.932107226650697,5.208225723585165,4.263392757474558,4.854953971076312,4.26939111068742,4.777329252866132,4.562626580775031,5.64378833123442,5.405417906602197,4.839222098859486,5.154901590296233,4.924961374661534,4.768393871645746,6.040285643790896,4.085179996790433,4.113358479409336,4.85078453692543,5.459631437321398,5.945698343716677,4.834153794284448,4.585308253333372,5.402711202562198,5.33911307376648,4.476173103188202,4.186594554409779,5.530933935279778,5.151226250582826,4.21456483446806,4.026956104248356,4.933164634275746,4.628900706457996,5.449624645173094,5.537473470809973,4.809802794476551,5.435367305511977,5.148307809268369,7.919055488414281,5.920524471223104,5.439345792992867,4.180087607945289,3.9702434464743384,4.4313862250233775,4.216446994061997,4.4311107561296135,4.552512566640836,5.384382993997629,4.726102195665726,5.147483126041427,5.506952708400311,4.2770713680963865,3.983848188197374,3.989566751707132,3.9928599362660253,5.190416322787803,4.744326000914828,4.940987604095777,4.462367152580382,4.727660755525252,4.273210812658419,4.653122036480308,4.484702028983316,4.356523796114167,4.683083070951908,4.667038325898357,4.55277110631246,4.35533114689937,4.474545005532391,4.401773151785044,4.589736448017354,4.6889000715620135,4.654951946604939,4.594502780926733,4.8610654306163585,4.512931609106951,4.4368448732111405,4.580079034006992,4.518621652154441,4.337743697869351,5.124916681655763,5.304679659450881,4.956545841912167,4.716260886887602,4.723471756560941,4.82330432390356,5.2218904287730235,4.670686894957931,4.592678601045251,4.436246256698622,4.153013263871956,4.131963732939701,4.426274529108332,4.437988967557109,4.259656652155194,4.410104917708185,4.7315550098198145,4.819584156468298,4.69748931229326,9.635970291080902,5.121763005131844,4.229311920400952,3.5389141902765737,3.6134375469359914,3.174069281944233,3.4844120699171874,3.4306059180114596,3.1394026565418285,3.2171864652655064,3.088575229052506,3.1402056696509586,3.0677678966862256,2.9288609362974722,2.830136611518734,2.380766155785424,2.410043516525733,2.398919513230712,2.5428951956862855,2.216418770307326,2.1341270324313384,1.79134220897722,1.746441153698244,1.7355512459636395,1.545042184141842,1.6967593660067029,1.8346245209864136,1.8784900866341698,1.2819444389058738,1.2367957453126988,0.9831219334040877,0.8182624834692059,0.7144539506113515,0.8272083444930312,0.7669602153230111,0.7816108087282173,0.6384843355677069,0.7126062857842483,0.7696482137976736,0.7066424178209364,0.7123620267232451,0.6732341804665608,0.6469212120353633,0.6153167083245871,0.613565962305528,0.7234189620244715,0.720776988946299,0.6910375998186258,0.6804456360095775,0.541130025496243,0.6537107531198746,0.6916595367947147,0.7114099346605275,0.7105367480223347,0.6857196746131745,0.6409511507601764,0.6272727118743413,0.6664976090191727,0.6291436194440112,0.5616252616112454,0.6128199474271266,0.5660473308029015,0.46024178735728094,0.4937111415282573,0.4345229260846816,0.48141318726107096,0.4281448358750582,0.4670896742538854,0.44021379844409303,0.4797857075201541,0.4604670545795055,0.5254695443177818,0.45025417907830567,0.4451251189273806,0.34303832639258014,0.3761976104419299,0.31708733167085473,0.3416990825850942,0.27641729090932815,0.2723214433020593,0.4032332233029711,0.28760594510447474,0.35460788691600986,0.30167678574945817,0.32926867334035265,0.3408804573694439,0.31840734476916,0.2608116441318872,0.3116154222211842,0.32396614858656586,0.2866462904091376,0.2698268538235635,0.27023737778435103,0.2828598868107215,0.23833972047633417,0.24058675382877537,0.24339227876189495,0.2350614124695034,0.19724712283722765,0.2405558742765492,0.2538019302543231,0.23936122255641584,0.257712643175837,0.23303010120068934,0.2412606189018447,0.23346599956552308
